cpu_profile,cpu_profile_scaling_threshold,memory_profile,memory_profile_scaling_threshold,replicas_profile,cpu_search,cpu_search_scaling_threshold,memory_search,memory_search_scaling_threshold,replicas_search,cpu_frontend,cpu_frontend_scaling_threshold,memory_frontend,memory_frontend_scaling_threshold,replicas_frontend,cpu_user,cpu_user_scaling_threshold,memory_user,memory_user_scaling_threshold,replicas_user,cpu_reservation,cpu_reservation_scaling_threshold,memory_reservation,memory_reservation_scaling_threshold,replicas_reservation,cpu_memcached-reserve,cpu_memcached-reserve_scaling_threshold,memory_memcached-reserve,memory_memcached-reserve_scaling_threshold,replicas_memcached-reserve,cpu_rate,cpu_rate_scaling_threshold,memory_rate,memory_rate_scaling_threshold,replicas_rate,cpu_memcached-profile,cpu_memcached-profile_scaling_threshold,memory_memcached-profile,memory_memcached-profile_scaling_threshold,replicas_memcached-profile,cpu_consul,cpu_consul_scaling_threshold,memory_consul,memory_consul_scaling_threshold,replicas_consul,cpu_jaeger,cpu_jaeger_scaling_threshold,memory_jaeger,memory_jaeger_scaling_threshold,replicas_jaeger,cpu_geo,cpu_geo_scaling_threshold,memory_geo,memory_geo_scaling_threshold,replicas_geo,cpu_memcached-rate,cpu_memcached-rate_scaling_threshold,memory_memcached-rate,memory_memcached-rate_scaling_threshold,replicas_memcached-rate,cpu_recommendation,cpu_recommendation_scaling_threshold,memory_recommendation,memory_recommendation_scaling_threshold,replicas_recommendation,time,total_rps," ('/recommendations','GET')_rps","('/recommendations','GET')_p95","('/recommendations','GET')_p99","('/recommendations','GET')_avg"," ('/user','POST')_rps","('/user','POST')_p95","('/user','POST')_p99","('/user','POST')_avg"," ('/hotels','GET')_rps","('/hotels','GET')_p95","('/hotels','GET')_p99","('/hotels','GET')_avg"," ('/reservation','POST')_rps","('/reservation','POST')_p95","('/reservation','POST')_p99","('/reservation','POST')_avg"
48.0,50.0,10.0,50.0,6.0,39.0,50.0,29.0,50.0,10.0,50.0,50.0,28.0,50.0,4.0,3.0,50.0,5.0,50.0,1.0,49.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,35.0,50.0,19.0,50.0,6.0,19.0,50.0,4.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,36.0,50.0,25.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,42.0,50.0,8.0,50.0,2.0,38m,2021.3,789.5,11634.8,11927.8,7647.4,9.6,11634.0,11927.4,7657.3,1212.8,11635.2,11927.8,7655.4,9.3,11635.0,11928.5,7675.8
30.0,50.0,10.0,50.0,6.0,47.0,50.0,29.0,50.0,10.0,49.0,50.0,30.0,50.0,4.0,3.0,50.0,6.0,50.0,1.0,33.0,50.0,8.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,40.0,50.0,19.0,50.0,6.0,19.0,50.0,4.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,51.0,50.0,26.0,50.0,5.0,11.0,50.0,3.0,50.0,1.0,26.0,50.0,9.0,50.0,2.0,38m,1337.0,523.5,11634.5,11927.6,7619.8,6.1,11633.9,11927.4,7633.7,801.5,11634.7,11927.6,7628.0,5.9,11634.5,11928.5,7651.1
49.0,50.0,10.0,50.0,6.0,27.0,50.0,29.0,50.0,10.0,34.0,50.0,28.0,50.0,4.0,1.0,50.0,5.0,50.0,1.0,47.0,50.0,8.0,50.0,6.0,28.0,50.0,3.0,50.0,1.0,26.0,50.0,19.0,50.0,6.0,9.0,50.0,3.0,50.0,1.0,3.0,50.0,31.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,31.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,41.0,50.0,8.0,50.0,2.0,38m,935.5,363.1,11634.3,11927.5,7597.0,4.7,11633.7,11927.3,7611.1,562.2,11634.5,11927.4,7605.1,5.5,11634.2,11928.4,7623.8
34.0,50.0,10.0,50.0,6.0,34.0,50.0,29.0,50.0,10.0,49.0,50.0,30.0,50.0,4.0,3.0,50.0,5.0,50.0,1.0,26.0,50.0,8.0,50.0,6.0,15.0,50.0,3.0,50.0,1.0,26.0,50.0,19.0,50.0,6.0,9.0,50.0,3.0,50.0,1.0,6.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,35.0,50.0,26.0,50.0,5.0,11.0,50.0,3.0,50.0,1.0,32.0,50.0,8.0,50.0,2.0,38m,1999.9,777.3,11633.7,11927.2,7574.7,10.3,11632.7,11927.1,7587.6,1201.1,11634.0,11927.2,7582.6,11.2,11633.4,11928.3,7598.1
41.0,50.0,10.0,50.0,6.0,22.0,50.0,29.0,50.0,10.0,38.0,50.0,30.0,50.0,4.0,1.0,50.0,6.0,50.0,1.0,29.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,20.0,50.0,19.0,50.0,6.0,10.0,50.0,4.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,22.0,50.0,26.0,50.0,5.0,9.0,50.0,3.0,50.0,1.0,31.0,50.0,8.0,50.0,2.0,39m,1762.2,689.5,11633.2,11927.0,7545.8,8.7,11632.1,11926.9,7559.1,1056.0,11633.4,11927.0,7553.9,8.1,11632.9,11928.0,7570.2
25.0,50.0,10.0,50.0,6.0,40.0,50.0,29.0,50.0,10.0,38.0,50.0,30.0,50.0,4.0,3.0,50.0,5.0,50.0,1.0,21.0,50.0,7.0,50.0,6.0,14.0,50.0,3.0,50.0,1.0,27.0,50.0,19.0,50.0,6.0,10.0,50.0,4.0,50.0,1.0,3.0,50.0,35.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,43.0,50.0,26.0,50.0,5.0,9.0,50.0,3.0,50.0,1.0,19.0,50.0,8.0,50.0,2.0,39m,884.3,345.1,11633.0,11926.9,7524.3,4.9,11631.5,11926.4,7534.9,529.1,11633.2,11926.9,7532.5,5.2,11632.6,11927.9,7544.6
32.0,50.0,10.0,50.0,6.0,45.0,50.0,29.0,50.0,10.0,50.0,50.0,30.0,50.0,4.0,3.0,50.0,5.0,50.0,1.0,34.0,50.0,8.0,50.0,6.0,14.0,50.0,3.0,50.0,1.0,43.0,50.0,19.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,3.0,50.0,35.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,50.0,50.0,26.0,50.0,5.0,8.0,50.0,4.0,50.0,1.0,24.0,50.0,8.0,50.0,2.0,39m,1068.3,415.6,11632.6,11926.8,7502.5,4.9,11631.3,11926.1,7515.3,642.3,11632.8,11926.8,7510.6,5.5,11632.0,11927.7,7522.0
49.0,50.0,10.0,50.0,6.0,31.0,50.0,29.0,50.0,10.0,49.0,50.0,28.0,50.0,4.0,3.0,50.0,5.0,50.0,1.0,49.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,30.0,50.0,19.0,50.0,6.0,13.0,50.0,4.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,31.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,42.0,50.0,8.0,50.0,2.0,39m,2007.0,791.7,11632.0,11926.5,7491.6,9.6,11630.8,11926.0,7504.6,1196.3,11632.2,11926.4,7499.7,9.3,11631.6,11927.2,7512.3
36.0,50.0,10.0,50.0,6.0,23.0,50.0,29.0,50.0,10.0,35.0,50.0,28.0,50.0,4.0,2.0,50.0,5.0,50.0,1.0,31.0,50.0,8.0,50.0,6.0,22.0,50.0,3.0,50.0,1.0,18.0,50.0,19.0,50.0,6.0,6.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,22.0,50.0,26.0,50.0,5.0,15.0,50.0,3.0,50.0,1.0,28.0,50.0,8.0,50.0,2.0,40m,1630.3,639.9,11631.6,11926.1,7462.8,7.5,11630.6,11925.9,7479.7,974.8,11631.8,11926.1,7471.5,8.1,11631.2,11927.1,7485.1
22.0,50.0,10.0,50.0,6.0,37.0,50.0,29.0,50.0,10.0,42.0,50.0,34.0,50.0,4.0,3.0,50.0,5.0,50.0,1.0,19.0,50.0,8.0,50.0,6.0,11.0,50.0,3.0,50.0,1.0,37.0,50.0,19.0,50.0,6.0,19.0,50.0,3.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,47.0,50.0,26.0,50.0,5.0,7.0,50.0,3.0,50.0,1.0,16.0,50.0,8.0,50.0,2.0,40m,809.3,309.3,11631.3,11926.0,7444.2,3.5,11630.2,11925.9,7463.0,491.6,11631.6,11925.9,7452.2,4.9,11631.1,11926.6,7461.5
40.0,50.0,10.0,50.0,6.0,47.0,50.0,29.0,50.0,10.0,50.0,50.0,30.0,50.0,4.0,3.0,50.0,6.0,50.0,1.0,44.0,50.0,8.0,50.0,6.0,21.0,50.0,3.0,50.0,1.0,42.0,50.0,19.0,50.0,6.0,19.0,50.0,3.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,51.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,35.0,50.0,8.0,50.0,2.0,40m,1237.3,483.5,11630.9,11925.6,7424.7,5.9,11629.9,11925.6,7444.8,740.4,11631.2,11925.6,7432.8,7.5,11630.4,11926.2,7437.0
48.0,50.0,10.0,50.0,6.0,32.0,50.0,29.0,50.0,10.0,44.0,50.0,28.0,50.0,4.0,3.0,50.0,5.0,50.0,1.0,48.0,50.0,8.0,50.0,6.0,28.0,50.0,3.0,50.0,1.0,26.0,50.0,19.0,50.0,6.0,13.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,33.0,50.0,26.0,50.0,5.0,16.0,50.0,3.0,50.0,1.0,42.0,50.0,8.0,50.0,2.0,40m,1978.1,785.7,11630.1,11925.2,7421.7,9.3,11629.3,11925.2,7441.6,1173.4,11630.5,11925.2,7430.0,9.7,11629.7,11926.0,7435.5
25.0,50.0,10.0,50.0,6.0,40.0,50.0,29.0,50.0,10.0,50.0,50.0,30.0,50.0,4.0,2.0,50.0,6.0,50.0,1.0,21.0,50.0,8.0,50.0,6.0,11.0,50.0,3.0,50.0,1.0,34.0,50.0,19.0,50.0,6.0,20.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,44.0,50.0,26.0,50.0,5.0,7.0,50.0,3.0,50.0,1.0,22.0,50.0,8.0,50.0,2.0,41m,1462.5,570.5,11629.7,11924.9,7395.6,8.3,11628.8,11925.1,7410.7,876.2,11629.9,11924.8,7403.8,7.5,11629.2,11925.9,7407.3
26.0,50.0,10.0,50.0,6.0,23.0,50.0,29.0,50.0,10.0,33.0,50.0,31.0,50.0,4.0,1.0,50.0,5.0,50.0,1.0,27.0,50.0,7.0,50.0,6.0,15.0,50.0,3.0,50.0,1.0,20.0,50.0,19.0,50.0,6.0,9.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,25.0,50.0,26.0,50.0,5.0,8.0,50.0,3.0,50.0,1.0,23.0,50.0,8.0,50.0,2.0,41m,801.5,315.6,11629.4,11924.7,7377.1,4.5,11628.7,11925.0,7390.3,478.3,11629.6,11924.7,7385.5,3.1,11629.2,11925.8,7392.7
46.0,50.0,11.0,50.0,6.0,45.0,50.0,29.0,50.0,10.0,48.0,50.0,28.0,50.0,4.0,4.0,50.0,5.0,50.0,1.0,39.0,50.0,8.0,50.0,6.0,31.0,50.0,3.0,50.0,1.0,41.0,50.0,19.0,50.0,6.0,15.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,48.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,32.0,50.0,8.0,50.0,2.0,41m,1476.1,583.3,11629.0,11924.4,7360.7,7.5,11628.4,11924.6,7373.2,877.7,11629.2,11924.4,7369.4,7.6,11628.4,11925.2,7375.3
43.0,50.0,10.0,50.0,6.0,26.0,50.0,29.0,50.0,10.0,48.0,50.0,28.0,50.0,4.0,2.0,50.0,6.0,50.0,1.0,48.0,50.0,8.0,50.0,6.0,24.0,50.0,3.0,50.0,1.0,22.0,50.0,19.0,50.0,6.0,8.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,27.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,40.0,50.0,8.0,50.0,2.0,41m,2061.5,802.1,11628.3,11924.1,7357.0,9.3,11627.7,11924.3,7371.0,1238.0,11628.5,11924.1,7365.7,12.1,11627.5,11924.6,7374.6
35.0,50.0,10.0,50.0,6.0,22.0,50.0,29.0,50.0,10.0,39.0,50.0,28.0,50.0,4.0,2.0,50.0,6.0,50.0,1.0,35.0,50.0,8.0,50.0,6.0,22.0,50.0,3.0,50.0,1.0,18.0,50.0,19.0,50.0,6.0,8.0,50.0,4.0,50.0,1.0,3.0,50.0,31.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,24.0,50.0,26.0,50.0,5.0,16.0,50.0,3.0,50.0,1.0,33.0,50.0,8.0,50.0,2.0,42m,1211.1,465.7,11627.9,11924.0,7334.2,6.8,11627.2,11924.2,7344.4,732.4,11628.2,11923.9,7342.4,6.3,11627.0,11924.0,7349.9
49.0,50.0,11.0,50.0,6.0,34.0,50.0,29.0,50.0,10.0,50.0,50.0,28.0,50.0,4.0,3.0,50.0,5.0,50.0,1.0,48.0,50.0,8.0,50.0,6.0,26.0,50.0,3.0,50.0,1.0,31.0,50.0,19.0,50.0,6.0,13.0,50.0,4.0,50.0,1.0,4.0,50.0,31.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,38.0,50.0,26.0,50.0,5.0,18.0,50.0,3.0,50.0,1.0,37.0,50.0,8.0,50.0,2.0,42m,879.7,346.1,11627.6,11923.8,7314.8,4.1,11627.0,11924.2,7326.2,524.7,11627.8,11923.8,7323.4,4.7,11626.8,11923.6,7328.8
27.0,50.0,10.0,50.0,6.0,33.0,50.0,29.0,50.0,10.0,40.0,50.0,30.0,50.0,4.0,2.0,50.0,5.0,50.0,1.0,29.0,50.0,7.0,50.0,6.0,10.0,50.0,3.0,50.0,1.0,28.0,50.0,19.0,50.0,6.0,17.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,36.0,50.0,26.0,50.0,5.0,11.0,50.0,3.0,50.0,1.0,29.0,50.0,8.0,50.0,2.0,42m,2042.7,798.1,11626.9,11923.3,7294.0,9.5,11626.6,11923.8,7306.5,1225.1,11627.2,11923.3,7302.6,10.0,11626.4,11923.1,7308.7
29.0,50.0,10.0,50.0,6.0,48.0,50.0,29.0,50.0,10.0,50.0,50.0,29.0,50.0,4.0,3.0,50.0,5.0,50.0,1.0,36.0,50.0,8.0,50.0,6.0,10.0,50.0,3.0,50.0,1.0,42.0,50.0,19.0,50.0,6.0,20.0,50.0,4.0,50.0,1.0,4.0,50.0,31.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,49.0,50.0,26.0,50.0,5.0,7.0,50.0,3.0,50.0,1.0,26.0,50.0,8.0,50.0,2.0,42m,1809.5,707.5,11626.2,11922.9,7267.2,8.7,11626.3,11923.2,7280.2,1084.3,11626.5,11922.9,7276.0,9.1,11626.0,11923.0,7280.6
23.0,50.0,10.0,50.0,6.0,39.0,50.0,29.0,50.0,10.0,37.0,50.0,32.0,50.0,4.0,3.0,50.0,6.0,50.0,1.0,22.0,50.0,8.0,50.0,6.0,10.0,50.0,3.0,50.0,1.0,34.0,50.0,19.0,50.0,6.0,17.0,50.0,4.0,50.0,1.0,3.0,50.0,31.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,40.0,50.0,26.0,50.0,5.0,7.0,50.0,3.0,50.0,1.0,23.0,50.0,8.0,50.0,2.0,43m,851.7,336.1,11625.9,11922.7,7248.5,4.5,11625.8,11923.0,7261.1,506.0,11626.2,11922.8,7257.7,5.2,11625.4,11922.9,7257.5
30.0,50.0,10.0,50.0,6.0,46.0,50.0,29.0,50.0,10.0,50.0,50.0,28.0,50.0,4.0,3.0,50.0,5.0,50.0,1.0,30.0,50.0,8.0,50.0,6.0,22.0,50.0,3.0,50.0,1.0,42.0,50.0,19.0,50.0,6.0,17.0,50.0,4.0,50.0,1.0,6.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,50.0,50.0,26.0,50.0,5.0,16.0,50.0,3.0,50.0,1.0,33.0,50.0,8.0,50.0,2.0,43m,1102.3,425.1,11625.6,11922.5,7229.1,5.3,11625.4,11922.8,7242.1,666.8,11625.8,11922.5,7238.0,5.2,11625.2,11922.0,7238.3
47.0,50.0,10.0,50.0,6.0,32.0,50.0,29.0,50.0,10.0,50.0,50.0,28.0,50.0,4.0,2.0,50.0,5.0,50.0,1.0,48.0,50.0,8.0,50.0,6.0,29.0,50.0,3.0,50.0,1.0,30.0,50.0,19.0,50.0,6.0,13.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,33.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,35.0,50.0,8.0,50.0,2.0,43m,1996.4,779.2,11624.6,11922.0,7222.1,10.1,11624.1,11922.6,7234.1,1196.5,11625.0,11922.0,7230.8,10.6,11624.6,11921.3,7230.9
36.0,50.0,10.0,50.0,6.0,22.0,50.0,30.0,50.0,10.0,40.0,50.0,28.0,50.0,4.0,1.0,50.0,6.0,50.0,1.0,38.0,50.0,8.0,50.0,6.0,15.0,50.0,3.0,50.0,1.0,18.0,50.0,19.0,50.0,6.0,7.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,21.0,50.0,26.0,50.0,5.0,9.0,50.0,3.0,50.0,1.0,29.0,50.0,8.0,50.0,2.0,43m,1524.2,598.7,11624.0,11921.7,7197.2,7.7,11622.7,11922.6,7206.5,910.8,11624.4,11921.8,7206.0,7.0,11624.1,11921.0,7208.6
23.0,50.0,10.0,50.0,6.0,41.0,50.0,29.0,50.0,10.0,40.0,50.0,32.0,50.0,4.0,3.0,50.0,6.0,50.0,1.0,22.0,50.0,8.0,50.0,6.0,14.0,50.0,3.0,50.0,1.0,35.0,50.0,19.0,50.0,6.0,19.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,39.0,50.0,26.0,50.0,5.0,7.0,50.0,3.0,50.0,1.0,22.0,50.0,8.0,50.0,2.0,44m,777.5,299.8,11623.6,11921.6,7181.0,3.7,11622.5,11922.6,7190.8,469.7,11624.0,11921.7,7189.5,4.3,11623.3,11920.9,7190.1
46.0,50.0,10.0,50.0,6.0,46.0,50.0,29.0,50.0,10.0,50.0,50.0,29.0,50.0,4.0,3.0,50.0,5.0,50.0,1.0,41.0,50.0,8.0,50.0,6.0,14.0,50.0,3.0,50.0,1.0,42.0,50.0,19.0,50.0,6.0,20.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,50.0,50.0,26.0,50.0,5.0,16.0,50.0,3.0,50.0,1.0,38.0,50.0,8.0,50.0,2.0,44m,1291.9,506.3,11622.9,11921.3,7161.5,4.9,11621.8,11922.5,7176.8,774.5,11623.2,11921.3,7170.2,6.1,11622.9,11920.8,7171.2
32.0,50.0,10.0,50.0,6.0,30.0,50.0,29.0,50.0,10.0,41.0,50.0,28.0,50.0,4.0,3.0,50.0,5.0,50.0,1.0,46.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,26.0,50.0,19.0,50.0,6.0,13.0,50.0,4.0,50.0,1.0,4.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,31.0,50.0,26.0,50.0,5.0,16.0,50.0,3.0,50.0,1.0,42.0,50.0,8.0,50.0,2.0,44m,2017.5,781.8,11621.8,11920.8,7155.6,11.3,11620.0,11922.0,7168.5,1214.2,11622.2,11920.9,7164.0,10.3,11621.9,11920.4,7163.0
20.0,50.0,10.0,50.0,6.0,19.0,50.0,29.0,50.0,10.0,33.0,50.0,28.0,50.0,4.0,1.0,50.0,5.0,50.0,1.0,23.0,50.0,7.0,50.0,6.0,21.0,50.0,3.0,50.0,1.0,16.0,50.0,19.0,50.0,6.0,6.0,50.0,3.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,20.0,50.0,26.0,50.0,5.0,9.0,50.0,3.0,50.0,1.0,28.0,50.0,8.0,50.0,2.0,44m,1387.9,545.1,11620.9,11920.5,7133.4,5.7,11619.9,11921.7,7149.5,831.0,11621.4,11920.6,7142.0,6.1,11620.8,11919.9,7143.6
35.0,50.0,10.0,50.0,6.0,32.0,50.0,29.0,50.0,10.0,39.0,50.0,28.0,50.0,4.0,2.0,50.0,5.0,50.0,1.0,49.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,25.0,50.0,19.0,50.0,6.0,12.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,32.0,50.0,26.0,50.0,5.0,18.0,50.0,3.0,50.0,1.0,41.0,50.0,8.0,50.0,2.0,45m,690.3,267.9,11620.6,11920.3,7119.5,3.2,11619.5,11921.6,7136.4,415.9,11620.9,11920.5,7127.9,3.3,11620.4,11919.5,7129.8
25.0,50.0,10.0,50.0,6.0,24.0,50.0,29.0,50.0,10.0,40.0,50.0,28.0,50.0,4.0,2.0,50.0,6.0,50.0,1.0,30.0,50.0,8.0,50.0,6.0,22.0,50.0,3.0,50.0,1.0,20.0,50.0,19.0,50.0,6.0,9.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,27.0,50.0,26.0,50.0,5.0,9.0,50.0,3.0,50.0,1.0,33.0,50.0,7.0,50.0,2.0,45m,1155.4,446.1,11619.9,11920.0,7102.6,6.9,11614.2,11921.6,7116.1,696.1,11620.2,11920.1,7110.7,6.4,11619.4,11917.9,7109.9
48.0,50.0,10.0,50.0,6.0,47.0,50.0,29.0,50.0,10.0,49.0,50.0,28.0,50.0,4.0,4.0,50.0,6.0,50.0,1.0,44.0,50.0,8.0,50.0,6.0,18.0,50.0,3.0,50.0,1.0,41.0,50.0,19.0,50.0,6.0,20.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,31.0,50.0,8.0,50.0,2.0,45m,2018.0,782.2,11617.3,11919.0,7100.4,11.6,11603.3,11921.4,7112.7,1213.6,11618.3,11919.2,7108.5,10.6,11614.9,11916.8,7107.5
37.0,50.0,11.0,50.0,6.0,36.0,50.0,29.0,50.0,10.0,50.0,50.0,33.0,50.0,4.0,2.0,50.0,6.0,50.0,1.0,18.0,50.0,8.0,50.0,6.0,10.0,50.0,3.0,50.0,1.0,33.0,50.0,19.0,50.0,6.0,11.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,34.0,50.0,26.0,50.0,5.0,6.0,50.0,3.0,50.0,1.0,16.0,50.0,8.0,50.0,2.0,45m,1510.7,591.3,11607.2,11918.3,7079.8,7.6,11596.6,11921.2,7092.1,905.0,11611.2,11918.4,7087.7,6.9,11606.7,11915.8,7087.0
41.0,50.0,10.0,50.0,6.0,41.0,50.0,29.0,50.0,10.0,50.0,50.0,30.0,50.0,4.0,4.0,50.0,5.0,50.0,1.0,26.0,50.0,8.0,50.0,6.0,10.0,50.0,3.0,50.0,1.0,42.0,50.0,19.0,50.0,6.0,19.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,43.0,50.0,26.0,50.0,5.0,10.0,50.0,3.0,50.0,1.0,20.0,50.0,8.0,50.0,2.0,46m,757.4,294.5,11604.1,11917.9,7064.9,3.5,11595.4,11921.1,7078.0,455.8,11606.6,11918.0,7072.8,3.6,11605.8,11915.2,7072.9
44.0,50.0,10.0,50.0,6.0,44.0,50.0,29.0,50.0,10.0,46.0,50.0,28.0,50.0,4.0,3.0,50.0,6.0,50.0,1.0,37.0,50.0,8.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,39.0,50.0,19.0,50.0,6.0,19.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,46.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,37.0,50.0,8.0,50.0,2.0,46m,1534.5,596.1,11600.8,11917.0,7048.6,8.9,11591.8,11921.0,7059.8,921.9,11602.5,11917.4,7056.5,7.7,11597.8,11914.8,7054.4
26.0,50.0,10.0,50.0,6.0,25.0,50.0,29.0,50.0,10.0,38.0,50.0,28.0,50.0,4.0,3.0,50.0,6.0,50.0,1.0,43.0,50.0,8.0,50.0,6.0,25.0,50.0,3.0,50.0,1.0,23.0,50.0,19.0,50.0,6.0,10.0,50.0,3.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,29.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,38.0,50.0,8.0,50.0,2.0,46m,2012.6,786.5,11595.8,11915.8,7047.7,9.4,11589.2,11920.6,7059.7,1206.8,11597.1,11916.4,7055.6,9.9,11591.5,11914.6,7054.0
26.0,50.0,10.0,50.0,6.0,25.0,50.0,29.0,50.0,10.0,40.0,50.0,30.0,50.0,4.0,1.0,50.0,5.0,50.0,1.0,26.0,50.0,8.0,50.0,6.0,25.0,50.0,3.0,50.0,1.0,25.0,50.0,19.0,50.0,6.0,9.0,50.0,3.0,50.0,1.0,3.0,50.0,30.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,25.0,50.0,26.0,50.0,5.0,10.0,50.0,3.0,50.0,1.0,20.0,50.0,8.0,50.0,2.0,46m,1209.4,475.9,11593.1,11915.0,7027.7,6.0,11588.7,11920.5,7040.3,721.5,11594.0,11915.4,7036.0,6.0,11590.3,11913.0,7034.1
43.0,50.0,11.0,50.0,6.0,39.0,50.0,29.0,50.0,10.0,50.0,50.0,29.0,50.0,4.0,3.0,50.0,5.0,50.0,1.0,25.0,50.0,8.0,50.0,6.0,14.0,50.0,3.0,50.0,1.0,34.0,50.0,19.0,50.0,6.0,18.0,50.0,4.0,50.0,1.0,3.0,50.0,30.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,43.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,24.0,50.0,8.0,50.0,2.0,47m,763.2,292.0,11591.9,11914.1,7013.1,3.5,11588.2,11920.4,7026.9,464.1,11592.5,11915.0,7020.9,3.6,11590.1,11911.7,7019.9
